Time (s),ax_body (m/s2),ay_body (m/s2),az_body (m/s2),wx_body (rad/s2),wy_body (rad/s2),wz_body (rad/s2),x_actual (m),y_actual (m),z_actual (m)
7.181,0.016852271595613793,0.010980965514544732,15.352447953542686,0.24076358143243184,-0.7914025636621348,-0.20052500203892842,7.2579400657674205,4.795403589211837,6.2914878308506195
7.182,-0.03147717111918819,-0.008553790464794804,15.336406019625464,0.24080504013380194,-0.7847450209130897,-0.20006078904357114,7.262029912062292,4.796671928004588,6.293497311772568
7.183,0.01540529155253234,0.025639034565994305,15.340217719565338,0.23568759287901958,-0.7797297435771151,-0.20074337265979703,7.2661097112847495,4.797936887031402,6.2955080703235415
7.184,-0.0018835024599569913,0.023437629505371243,15.347607161677889,0.23516949192941627,-0.7785420840606457,-0.1970380018464601,7.270179454830357,4.7991984638555785,6.2975200978319466
7.1850000000000005,0.040345360762881054,-0.0016610251618653796,15.33355335317537,0.2377995631773689,-0.7719999429664585,-0.1962720494188989,7.274239134155607,4.800456656072258,6.299533385686104
7.186,0.03037904086331255,0.0043430036293359365,15.36972256027364,0.22915527137714714,-0.7644993435186926,-0.1921640519161805,7.278288740777927,4.801711461308307,6.301547925334387
7.187,-0.0005561888630906502,0.01638838653345933,15.308918177570273,0.22876331912380482,-0.760907516388108,-0.18853128171072578,7.282328266275691,4.802962877222202,6.303563708285349
7.188,0.038542872419243014,0.019101752429350558,15.360908522858772,0.22577802367887997,-0.7542997312001777,-0.19138891199355937,7.286357702288221,4.804210901503914,6.305580726107846
7.189,0.02357128350701264,-0.006710320273715488,15.382146137082795,0.22294054074295383,-0.7512181905294623,-0.1872977871816383,7.2903770405157875,4.805455531874784,6.307598970431148
7.19,0.006142216116459861,0.032109688570166106,15.351483346496405,0.21785297515153007,-0.744146998096221,-0.1875887434576851,7.294386272719603,4.8066967660874065,6.309618432945056
7.191,-0.008893182902238592,0.0043545898006478,15.378867159246592,0.2236128734362341,-0.7366914776440042,-0.18441900829066593,7.298385390721815,4.807934601925507,6.311639105399994
7.192,0.013817404087822952,0.022390306004104785,15.353356992174234,0.21979111229400247,-0.7334108092422346,-0.18381139668018437,7.302374386405493,4.809169037203817,6.3136609796071115
7.1930000000000005,0.04657545262545347,0.023611095122318976,15.331056777454195,0.21455774867714203,-0.7300159579187099,-0.18074827548927555,7.306353251714613,4.810400069767946,6.31568404743837
7.194,-0.004772805141804894,0.03801103726808879,15.362441690828902,0.2115442983693451,-0.7263965968784644,-0.1735323294091627,7.310321978654038,4.81162769749426,6.317708300826625
7.195,0.0031119630203627676,-0.0018475806770111708,15.342227616597999,0.20790541390966424,-0.7209221210018366,-0.1768907553051413,7.314280559289494,4.812851918289751,6.319733731765705
7.196,0.0016165686250059572,0.032513154603681746,15.331081769540324,0.21377636574552888,-0.710964169095543,-0.17487347701036196,7.3182289857475435,4.814072730091908,6.321760332310482
7.197,0.011941626767543513,-0.01108694460625275,15.330565587101495,0.204189354308734,-0.7077838747745863,-0.1719577335822383,7.322167250215558,4.815290130868585,6.3237880945769325
7.198,0.004536207774941032,0.004760957805189367,15.329688231619732,0.20140742729419275,-0.7064213869061234,-0.17025418231769748,7.326095344941681,4.816504118617873,6.3258170107422025
7.199,0.03976672209553173,0.01511669554674295,15.3365773555325,0.20334696113541986,-0.6979865046014673,-0.16712921439715145,7.330013262234797,4.8177146913679625,6.3278470730446585
7.2,0.043192939990059506,-0.016581814883511067,15.342395874969279,0.19993427082064327,-0.6899026589883164,-0.16754430363936712,7.3339209944644885,4.818921847177013,6.329878273783934
7.2010000000000005,0.04945152688546683,-0.005743826251884401,15.34449541323396,0.19790390304923328,-0.6825080409750083,-0.16486015581958913,7.337818534060997,4.820125584133018,6.3319106053209735
7.202,0.016022029349736545,0.020206446049438907,15.35200474756828,0.19538255353272452,-0.6782910124437845,-0.1615067081237718,7.341705873515174,4.821325900353666,6.333944060078069
7.203,0.010936648821664435,-0.00805106097715772,15.325262386136018,0.19291054359058146,-0.6752749746415979,-0.16190784410311976,7.34558300537844,4.822522793986208,6.335978630538895
7.204,0.027434847777135493,-0.0005188280643526619,15.329973262213338,0.190602940890942,-0.6678774754193997,-0.15832256925956467,7.349449922262729,4.823716263207314,6.338014309248529
7.205,0.010141001604575912,0.0006990434695381396,15.395277516786225,0.18943881119510203,-0.6631756572269994,-0.16110462496748587,7.353306616840437,4.824906306222939,6.340051088813483
7.206,-0.005787910951544772,-0.013331704126627195,15.317332675113503,0.18695439155451707,-0.6600420121902333,-0.15559793694724378,7.35715308184437,4.826092921268182,6.34208896190171
7.207,-0.025951364461925683,0.009888602973376188,15.358092298094682,0.1832091381534557,-0.6509410241005323,-0.15313316940097324,7.360989310067681,4.827276106607143,6.344127921242626
7.208,0.012100447362383526,-0.01681410594772775,15.328249008773394,0.18317244730129603,-0.6480262570400598,-0.15389586638781608,7.364815294363816,4.828455860532785,6.34616795962711
7.2090000000000005,0.04857451211258186,0.029132496865791804,15.36258131924929,0.18280456709459791,-0.6416546859095901,-0.14699388264566188,7.368631027646449,4.829632181366792,6.348209069907513
7.21,0.011335039462632802,0.0158410242018378,15.314166490763403,0.18121880536467772,-0.6381201528350275,-0.1470614994890783,7.3724365028894185,4.830805067459423,6.350251244997655
7.211,0.007626817531207274,-0.027849805020524004,15.347003408560102,0.17740913882213702,-0.6335167513942701,-0.1429266248145763,7.376231713126661,4.831974517189371,6.352294477872818
7.212,0.012314060470635812,-0.005648180521656545,15.356405897905512,0.17316694199567664,-0.6224428138550905,-0.14070765676243846,7.380016651452141,4.833140528963621,6.35433876156974
7.213,0.005423761371557635,-0.021938359498595517,15.34498998829858,0.1737993992355102,-0.6175554483459421,-0.13975548899178686,7.3837913110197855,4.8343031012173,6.356384089186596
7.214,0.022314188450008682,-0.00865333742960047,15.360503697306084,0.171760014126026,-0.614861957640891,-0.14132434909973865,7.38755568504341,4.835462232413539,6.3584304538829866
7.215,0.0152361650539844,0.02216819850510398,15.346416584259675,0.16988008923092515,-0.6099473589661455,-0.1391099927826277,7.391309766796644,4.836617921043322,6.3604778488799125
7.216,0.022160793257717675,-0.0037315171373466464,15.321539373970937,0.16637803970108578,-0.6039710993875965,-0.13607090394911742,7.395053549612854,4.837770165625343,6.36252626745975
7.2170000000000005,0.04137377612918843,0.025474920702423076,15.343209867699164,0.16615475447382821,-0.5990187960316838,-0.13184309521827725,7.3987870268850715,4.838918964705857,6.364575702966225
7.218,0.00391891087541775,-0.01905825424161302,15.340890467838129,0.16163092906892906,-0.5953562792909923,-0.13073920751954754,7.402510192065913,4.840064316858538,6.366626148804376
7.219,-0.01013098173636006,0.03266200362689173,15.352104286981847,0.16331604998883303,-0.5861398463635631,-0.13006313402452915,7.406223038667497,4.841206220684328,6.368677598440523
7.22,0.011958544452045439,-0.052677613873078614,15.3811672613321,0.15787696745429056,-0.5816773663242987,-0.12917542448348393,7.409925560261367,4.842344674811292,6.370730045402225
7.221,0.024578136962643198,-0.008890078269551007,15.331102324264965,0.1595552857713543,-0.579693463597507,-0.1270881586563395,7.413617750478408,4.843479677894467,6.372783483278241
7.222,-0.004374641776413104,0.009135713611978985,15.330849940881421,0.15399240138237985,-0.5708996388999514,-0.12369025379924613,7.417299603008758,4.844611228615721,6.374837905718481
7.223,-0.027496337994834363,0.023319551053930864,15.37059510761559,0.15318402535877745,-0.5668550804526212,-0.11838354709769336,7.420971111601732,4.8457393256835966,6.376893306433962
7.224,0.057182218310458506,0.002205691571358623,15.293287561425172,0.15369573232432815,-0.5607353204331804,-0.11979735668412313,7.424632270065728,4.846863967833172,6.3789496791967535
7.2250000000000005,0.0031142244715511302,0.004442969793392732,15.322171042791691,0.15260717090824308,-0.5538016454449782,-0.1192391355345735,7.428283072268145,4.847985153825905,6.381007017839925
7.226,0.01435242667557236,0.02272519633176047,15.365754274874982,0.14821812223773853,-0.5493244279112528,-0.11664520012369642,7.431923512135292,4.849102882449492,6.38306531625749
7.227,0.04368856703449999,-0.04179291407416773,15.330870589155378,0.14416571699429925,-0.5449877596866604,-0.11716041118922554,7.435553583652302,4.850217152517715,6.385124568404345
7.228,0.0025071861069644,0.023883895865733647,15.386639242293574,0.14471063294699732,-0.5372916608210155,-0.11553138122309295,7.43917328086304,4.851327962870293,6.38718476829621
7.229,0.02588128910007064,0.02152466746368717,15.323839667758772,0.14162515164918185,-0.5351788533673193,-0.11287448857244833,7.442782597870012,4.85243531237274,6.3892459100095635
7.23,0.0004505416786785687,-0.018405729332355892,15.334613916564654,0.13581883350733173,-0.5269288454245477,-0.10928321454291096,7.446381528834279,4.85353919991621,6.391307987681576
7.231,0.006046965066961953,-0.01222853525062229,15.339039921866092,0.13821655460086735,-0.5216116300046424,-0.1074890001736293,7.449970067975357,4.854639624417356,6.3933709955100415
7.232,0.010318976753221867,-0.013610544928686515,15.337467421677554,0.1392484868648534,-0.5174939373412721,-0.10630324832020153,7.453548209571132,4.855736584818175,6.395434927753308
7.2330000000000005,-0.0025420650072745105,0.04857998748688022,15.321105822840915,0.13517989066972183,-0.5140528657587974,-0.1015890213473137,7.457115947957761,4.856830080085866,6.397499778730204
7.234,-0.0264098341190572,0.01923281991127856,15.36837990743716,0.13385821404611314,-0.5090714947695875,-0.10124832191185183,7.460673277529586,4.857920109212685,6.399565542819965
7.235,-0.0008677541846136023,0.004924760646976435,15.326527096071462,0.13008507859106092,-0.5034200589550132,-0.09845440409700816,7.464220192739033,4.85900667121579,6.401632214462157
7.236,0.03369456937968206,-0.016032881291979766,15.3337169651708,0.13213858084776406,-0.49709644361046335,-0.0987530228298532,7.467756688096522,4.860089765137102,6.403699788156597
7.237,0.05200861393350554,-0.00821484522190188,15.336971139958939,0.12613385060804905,-0.4913679283284447,-0.09615020164515037,7.4712827581703705,4.861169390043154,6.4057682584632785
7.238,0.03694048095920771,0.02415046369151514,15.350870765047082,0.1226184940887881,-0.48799353821004665,-0.09334647850634673,7.474798397586702,4.862245545024949,6.407837620002284
7.239,0.019019153577449023,0.01786295015766562,15.31879625892485,0.12340210709460615,-0.4752523500361775,-0.09150336662326072,7.478303601029347,4.863318229197814,6.409907867453707
7.24,0.020566180426885357,-0.001425516274763343,15.336840715379873,0.12424891286120283,-0.47688103459763337,-0.08452734118070726,7.481798363239751,4.864387441701251,6.411978995557567
7.2410000000000005,-0.0010601768713353558,0.02295389108210831,15.314319625249011,0.11823127782183307,-0.47327033764223275,-0.09209827615175077,7.485282679016879,4.865453181698798,6.414050999113725
7.242,0.01481682594137047,-0.028500558290658194,15.336439846573823,0.11661560098104624,-0.4645355006965421,-0.08547860649483158,7.488756543217121,4.86651544837788,6.416123872981796
7.243,-0.0027001482018614627,0.026937200076947488,15.330406568075086,0.11705557262283467,-0.4590070733312483,-0.08552841600349449,7.492219950754194,4.867574240949672,6.418197612081066
7.244,-0.013031611079564971,0.004601327983481185,15.321829019084575,0.1149327738122422,-0.45480901746313684,-0.08253342793891481,7.495672896599053,4.868629558648949,6.420272211390397
7.245,0.03250453318253926,0.005831163261063782,15.361027516438272,0.11344212662755485,-0.44817936969161976,-0.08033611471012263,7.49911537577979,4.869681400733948,6.422347665948146
7.246,0.0406276441803515,-0.008761598320701345,15.359670706145282,0.11220465608232465,-0.44624301371019487,-0.07906287773244658,7.502547383381545,4.870729766486227,6.424423970852067
7.247,0.006655692931429399,-0.019953610966976027,15.343868010149444,0.11139105617280526,-0.4400783377880246,-0.07765987311749975,7.505968914546408,4.871774655210521,6.4265011212592285
7.248,-0.024736864941448722,-0.010733750894772149,15.338518854832186,0.11036187534710473,-0.43263305065504093,-0.07475519333480142,7.509379964473325,4.872816066234603,6.428579112385916
7.2490000000000006,-0.029824064751031436,0.01724634137774908,15.352331156680577,0.10500818191396555,-0.42933147245624564,-0.07266166764101752,7.51278052841801,4.873853998909146,6.430657939507544
7.25,-0.007941425242814423,-0.036568263427107166,15.36626754869943,0.10485982181904742,-0.4222157824747843,-0.06916372837256007,7.516170601692844,4.874888452607583,6.432737597958562
7.251,0.01041807235531766,0.003625558616139897,15.337727443139574,0.10515308183972887,-0.41540973570687634,-0.06847785425412993,7.519550179666788,4.875919426725968,6.434818083132365
7.252,0.016462989593516136,0.020541094077882256,15.353348227503906,0.09981970420260991,-0.4172280860040713,-0.06622591759852355,7.522919257765289,4.87694692068284,6.436899390481195
7.253,0.01929169288901721,-0.01937923126091401,15.32668034102172,0.10163310640665138,-0.4041002189043906,-0.06637168207782787,7.526277831470189,4.877970933919087,6.438981515516054
7.2540000000000004,-0.015408388466158603,0.03695010747554693,15.34416342121558,0.10144556587840829,-0.3994123871270896,-0.062428115909497095,7.529625896319632,4.87899146589781,6.4410644538066055
7.255,-0.02991632142562098,-0.029163299692486665,15.359938942037422,0.09668448710332003,-0.39784094236022116,-0.0630491378040216,7.532963447907977,4.880008516104187,6.443148200981086
7.256,0.0423866466563514,-0.0005249169541376372,15.322596466253906,0.09671332197515353,-0.3927123941714963,-0.06123819300111745,7.536290481885706,4.881022084045341,6.445232752726207
7.257000000000001,0.0032895928428149776,0.00905734151164543,15.373417240310804,0.09317669229422208,-0.38612449442422014,-0.05818381940990618,7.539606993959335,4.882032169250206,6.447318104787067
7.258,-0.013394504130629988,-0.003564790356902826,15.328637736855605,0.09348531187109556,-0.37594516813491063,-0.056211040183668064,7.542912979891328,4.883038771269399,6.449404252967053
7.259,0.0153872205853168,0.040339513269249595,15.370960315215855,0.09170479852019896,-0.3750223031802226,-0.05566217697072523,7.5462084355000085,4.88404188967508,6.451491193127751
7.26,-0.029055795193860867,0.00539529386079223,15.358747286351145,0.08816456180255078,-0.37242506822058546,-0.054860960757844364,7.549493356659472,4.885041524060834,6.453578921188852
7.261,0.019280686636508206,0.04768023501353248,15.31489478815225,0.08896704166772623,-0.36506293892908326,-0.05070957207313169,7.552767739299502,4.886037674041533,6.45566743312806
7.2620000000000005,-0.022963777153583474,-0.02928558302174701,15.354093616416389,0.08513340170783026,-0.3581870874540968,-0.04868744353338192,7.556031579405486,4.8870303392532115,6.4577567249809995
7.263,-0.015706439130041706,-0.04064579751172282,15.36593348701594,0.08399539964999315,-0.35308884871122376,-0.04454470259997421,7.559284873018331,4.888019519352941,6.459846792841127
7.264,0.007079669350575811,-0.03211221717936822,15.325952240242243,0.08150030296919084,-0.34809552499341306,-0.04973493143745797,7.562527616234382,4.889005214018702,6.461937632859636
7.265000000000001,0.0005526076097764742,-0.006379386094609457,15.315425405074942,0.08121738272973461,-0.3459722097840562,-0.041919506301981616,7.565759805205339,4.889987422949262,6.4640292412453695
7.266,-0.011185881716166923,0.01706937942870084,15.345104612093877,0.08098222103526699,-0.33910873750634446,-0.03785618775130626,7.568981436138179,4.890966145864049,6.46612161426473
